PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,Status,Master IC,,,
202410,1,17905298,20371010001,1729234907373,28,CHATHURESA PRODUCTS,CHATHURESA,CHATHRESA/250G/CUP/GAMBOGE CREAM,200,250G,CUP,,1729234907373-chathuresa products-chathuresa#3.png,-,,,,
202410,1,17905298,20371010001,1728373107661,16,UNILEVER SRI LANKA LTD,WONDERLIGHT ,WONDERLIGHT /110G*2/POCH /JASMINE ,170,110G*2,POCH ,,1729234907373-chathuresa products-chathuresa#3.png,-,,,,
202410,1,321309,17734010009,1729225638238,6,ORIENT LANKA CONFECTIONERY,MAAM,MAAM/85/GM/MILKY BISCUITS,100,85 GM,PLPCH,,1729225638238-orient lanka confectionery-maam#3.png,-,,,,
202410,1,321309,17734010009,1729225210836,6,SRI NUTRIFOODS (PVT) LTD,MACLEE CHOCOLATE CREAM,MACLEE/90/GM/CHOCOLATE CREAM BISCUITS,100,90 GM,PLPCH,,1729225210836-sri nutrifoods -pvt- ltd-maclee chocolate cream#3.png,-,,,,
202410,5,10213,89050001,1729241425419,38,SIRREXTAR PAINT'S,SIRREXTAR NC THINNERS,SIRREXTAR/4/L/PLCAN/N-C PAINT THINNER ,4270,4L,PLCAN ,,1729241425419-sirrextar paint-s-sirrextar nc thinners#3.png,-,,,,
202410,1,118567955,14609010001,1729230203411,21,STAR KING,STAR KING,STAR KING/100/ML/PLBOT/CLORAX,120,100 ML,PLBOT ,,1729230203411-star king-star king#3.png,-,,,,
202410,1,118567955,14609010001,1729224978186,13,SIDDHALEPA AYURVEDA EXPORTS,KEKULU,"KEKULU/70/GM/CDBOX/KING COCONUT OIL,LOTHSUBULU,ALOE VERA SAVE RS.15/-",130,70 GM,CDBOX ,,1729224978186-siddhalepa ayurveda exports-kekulu#3.png,-,,,,
202410,1,118567955,14609010001,1729229820697,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE/40/ML/PLBOT/DEEP RESTORE 24 HR VASELINE JELLY ,180,40 ML,PLBOT ,,1729229820697-unilever sri lanka ltd-vaseline#3.png,-,,,,
202410,1,118567955,14609010001,1729231106273,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK/80/ML/PLBOT/DAMAGE RESTORE SHAMPOO WITH KING COCONUT OIL,KERATIN PROTEN ,VITAMIN C ACTIVE-MIX + FREE LIFEBUOY/75/GM/EWRPK/MILD CARE SOAP",385,80 ML,PLBOT ,,1729231106273-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,118567955,14609010001,1729231713897,26,UNILEVER SRI LANKA LTD,SUNSILK,SUNSILK/80/ML/STUNNING BLACK SHINE SHAMPOO + FREE LIFEBUOY/75/GM/EWRPK/MILD CARE SOAP,340,80 ML,PLBOT ,,1729231713897-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,8163005,19777010001,1729225577390,21,RECKITT BENCKISER (LANKA) LTD,LYSOL ,LYSOL ALL IN 1 DISINFECTANT SURFACE CLEANER FLORAL 500ML/ FREE HARPIC POWER PLUS 10/10/ 200ML,500,500ML,PLBOT,,1729225577390-reckitt benckiser -lanka- ltd-lysol #3.png,-,,,,
202410,1,37742832,12208010010,1729230561779,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/85/GM/PLPCH/CAROL COOKIES,100,85GM,PLPCH,,1729230561779-ceylon biscuits limited-munchee#3.png,-,,,,
202410,2,53302116,21231020001,1729232504189,2,SISILA MARKETING SERVICES,SATIS MIXED FRUIT,SATIS/200/ML/PET/MIX FRUIT DRINK ,130,200ML,PET,,1729232504189-sisila marketing services-satis mixed fruit#3.png,-,,,,
202410,5,15004,1122050003,1729229890604,38,CS MARKETING ,APPLE,APPLE/750/ML/GBT/NC THINNER ,600,750ML,GBT,,1729229890604-cs marketing -apple#3.png,-,,,,
202410,5,15004,1122050003,1729229594346,38,CS MARKETING ,APPLE,APPLE/180/ML/ GBT/NC THINNER,210,180ML,GBT,,1729229594346-cs marketing -apple#3.png,-,,,,
202410,5,15004,1122050003,1729229699725,38,CS MARKETING ,APPLE,APPLE/375/ML/GBT/NC THINNER ,300,375ML,GBT,,1729229699725-cs marketing -apple#3.png,-,,,,
202410,1,80218240,21189010001,1729226174115,28,GAJAMUTHU FOOD PRODUCTS PVT LTD,GAJAMUTHU,GAJAMUTHU/50/GM/PLPCH/CHILLI POWDER ,85,50GM,PLPCH,,1729226174115-gajamuthu food products pvt ltd-gajamuthu#3.png,-,,,,
202410,1,80218240,21189010001,1729226941220,39,PENTIUM 2000 STATIONERIES (PVT) LTD,MILLENIUM,MILLENIUM/160/BOOK/PGSE/CR BOOK -NO,365,160PGSE,BOOK,,1729226941220-pentium 2000 stationeries -pvt- ltd-millenium#3.png,-,,,,
202410,1,80218240,21189010001,1729226303518,28,GAJAMUTHU FOOD PRODUCTS PVT LTD,GAJAMUTHU,GAJAMUTHU/25/GM/PLPCH/PEPPER POWDER ,100,25GM,PLPCH,,1729226303518-gajamuthu food products pvt ltd-gajamuthu#3.png,-,,,,
202410,1,133668883,12935010001,1728896181627,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SMART CREAM CRACKER,MALIBAN/190 GM/PLPCH/SMART CREAM CRACKER FREE ASTRA MULTI PURPOSE FAT SPREAD 18 GM,200,190 GM,PLPCH,,1729226303518-gajamuthu food products pvt ltd-gajamuthu#3.png,-,,,,
202410,1,111620462,19760010001,1728457433172,13,SIDDHALEPA AYURVEDA EXPORTS,KEKULU,KEKULU/70/G/CDBOX/THAMBILI THEL.WHITE SANDAL .AROODA.SAMAN PICHCHA.KOKUM POTHU/15-SAVE,130,70G,CDBOX ,,1729226303518-gajamuthu food products pvt ltd-gajamuthu#3.png,-,,,,
202410,1,111620462,19760010001,1729061157420,23,NESTLE LANKA,NESTOMALT,NESTOMALT/400/G/CDBOX/1ST CUP MALTED FOOD/WITH MAGGI PAPARE KOTTU 75G FREE,780,400G ,CDBOX ,,1729061157420-nestle lanka-nestomalt#3.png,-,,,,
202410,1,41244659,12103010022,1729049415324,25,HEMAS MARKETING,FEMS,FEMS/10/NO/PLPCH/DRYTEX WINGS 3X PROTECTION ,270,10 NO,PLPCH ,,1729049415324-hemas marketing-fems#3.png,-,,,,
202410,1,41244659,12103010022,1729140908193,28,NESTLE LANKA,MAGGI,MAGGI/500/GM/PLPCH/PROFESSIONAL SEASONING POWDER CHICKEN FLAVOUR ,1180,500 GM,PLPCH ,,1729140908193-nestle lanka-maggi#3.png,-,,,,
202410,1,78586594,12302010004,1729156564734,26,UNILEVER SRI LANKA LTD,SUNSILK ,SUNSILK/180/ML/PLASTIC BOTTLE/KERATIN STRAIGHT SHAMPOO WITH KERATIN AND ORGAN OIL,550,180 ML,PLASTIC  BOTTLE ,,1729156564734-unilever sri lanka ltd-sunsilk #3.png,-,,,,
202410,1,78586594,12302010004,1729156082102,19,UNILEVER SRI LANKA LTD,LEVER AYUSH ,LEVER AYUSH/25/GM/CD BOX/ANTI MARK AND OIL CONTROL FOR SPOTLESS AND OIL CLEAR SKIN ,485,25 GM ,CD BOX,,1729156082102-unilever sri lanka ltd-lever ayush #3.png,-,,,,
202410,1,78586594,12302010004,1729042425648,14,SMITHLINE BEECHAM (PVT)LTD ,SENSODYNE,SENSODYNE/1/NO/SENSITIVE SOFT,195,1 NO,PL PACK,,1729156082102-unilever sri lanka ltd-lever ayush #3.png,-,,,,
202410,1,40437364,12103010021,1728879672004,21,PANTHILU CONSUMER PVT LTD ,XTOLIGHT,XTOLIGHT/225/ML/LIME DISH WASH LIQUID/PBT/PANTHILU CONSUMER PVT LTD ,205,225ML,PBT,,1728879672004-panthilu consumer pvt ltd -xtolight#3.png,-,,,,
202410,1,40437364,12103010021,1728879383946,21,PANTHILU CONSUMER PVT LTD ,XTOLIGHT,XTOLIGHT/500/ML/LIME DISH WASHER LIQUID/SAVE 50/= RSP/PBT/PANTHILU CONSUMER PVT LTD ,325,500ML ,PBT,,1728879383946-panthilu consumer pvt ltd -xtolight#3.png,-,,,,
202410,1,8151473,21406010003,1728890845184,28,HIMANDI,HIMANDI GAMBOGE CREAM,HIMANDI/250/GM/PLPCH/HIMANDI PURE GAMBOGE CREAM,190,250 GM,PLPCH,,1728890845184-himandi-himandi gamboge cream#3.png,-,,,,
202410,1,8151473,21406010003,1728964198142,12,EKATERRA CEYLON (PVT)ITD,LAOJE,LAOJEE/40/GM/PLPCH/SEV/10/GM/PURE CEYLON BLACK TEA,140,40 GM,PLPCH,,1728964198142-ekaterra ceylon -pvt-itd-laoje#3.png,-,,,,
202410,1,8151473,21406010003,1728884416349,6,CEYLON BISCUITS LIMITED,CAROL COOKIES,CBL MUNCHEE/85/GM/PLPCH/NEW LOOK AND TASTE CAROL COOKIES,100,85 GM,PLPCH,,1728884416349-ceylon biscuits limited-carol cookies#3.png,-,,,,
202410,1,131557949,83302010001,1728363156601,45,NESTLE LANKA,MAGGI COCONUT MILK POWDER,MAGGI/25/GM/REAL MILK COCONUT POWDER/PLPCH,90,25GM,PLPCH ,,1728884416349-ceylon biscuits limited-carol cookies#3.png,-,,,,
202410,1,103323235,20583010004,1728547808463,21,RECKITT BENCKISER (LANKA) LTD,LYSOL,LYSOL/500/ML/PBT/TRIPLE GERM ACTION CITRUS +  HARPIC/200/ML/PBT/10/10 POWER PLUS STAIN REMOVAL,500,500ML,PBT,,1728884416349-ceylon biscuits limited-carol cookies#3.png,-,,,,
202410,1,116419848,14644010001,1729073074705,25,HEMAS MARKETING,FEMS,FEMS/10NO/PLPCH/COTTON FEEL WINGS 3X PROTECTION ,270,10NO ,PLPCH ,,1729073074705-hemas marketing-fems#3.png,-,,,,
202410,1,116419848,14644010001,1729072795496,25,HEMAS MARKETING,FEMS,FEMS/10NO/PLPCH/DRYTEX WINGS 3X PROTECTION ,270,10NO,PLPCH ,,1729072795496-hemas marketing-fems#3.png,-,,,,
202410,1,51958904,14327010002,1729052392518,13,HEMAS MARKETING,GOYA ,GOYA/70G/CDBOX/RUBY RED,90,70G ,CDBOX ,,1729052392518-hemas marketing-goya #3.png,-,,,,
202410,1,51958904,14327010002,1729051633033,39,RICHARD TRADING CO (PVT) LTD,RICHARD COLOURAY,RICHARD COLOURAY 1NO/DRAWING BOOK 80 PAGES,190,1NO ,,,1729051633033-richard trading co -pvt- ltd-richard colouray#3.png,-,,,,
202410,1,51958904,14327010002,1729052195810,13,HEMAS MARKETING,GOYA ,GOYA/70G/CDBOX/PRETTY PINK ,90,70G ,CDBOX ,,1729052195810-hemas marketing-goya #3.png,-,,,,
202410,1,51958904,14327010002,1728720768687,13,SIDDHALEPA AYURVEDA EXPORTS,KEKULU,"KEKULU/70G/ CDBOX/KING COCONUT, SUDU HADUN, ARUDHA,SAMANPICCHA,KOKUM POTHU SAVE RA 15.00",130,70G ,CDBOX ,,1729052195810-hemas marketing-goya #3.png,-,,,,
202410,1,119458784,43201010011,1729054605963,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC POWER PLUS / 10X ADVANCED/ 200ML/ ORIGINAL/ 5 MINUTES ACTION/ PBT,265,200ML ,PBT,,1729054605963-reckitt benckiser -lanka- ltd-harpic#2.png,-,,,,
202410,1,119458784,43201010011,1729052572649,24,LAKFAIR INDUSTRIES ,LAKFAIR ,LAKFAIR SPECIAL NOODLES/ 1KG / EWRPK ,380,1KG,EWRPK ,,1729052572649-lakfair industries -lakfair #1.png,-,,,,
202410,1,131556197,43201010021,1729066762368,21,RECKITT BENCKISER (LANKA) LTD,HARPIC,HARPIC POWER PLUS / 10X ADVANCED/ 500ML / ORIGINAL/ 5 MINUTES ACTION/ BPT,399,500ML ,BPT,,1729066762368-reckitt benckiser -lanka- ltd-harpic#3.png,-,,,,
202410,4,36754755,43201040011,1729048874915,4,CAP DAIRIES ,CAP PANIKAJU,CAP / PANIKAJU / 250ML / PLASTIC CUP,150,250ML ,PLASTIC CUP,,1729048874915-cap dairies -cap panikaju#1.png,-,,,,
202410,1,52437757,13770010001,1728985994318,26,UNILEVER SRI LANKA LTD,SUNSILK,SUNSILK/80/ML/PLBOT/DAMAGE RESTORE SHAMPOO ACTIV-MIX + FREE LIFEBUOY/75/GM/EWRPK/GLOWING SKIN SAKURA AND PINK CLAY ,385,80ML ,PLBOT ,,1728985994318-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,52437757,13770010001,1728455812327,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA/75/GM/CDBOX/KOHOMBA AYURVEDA SOAP ,220,75GM ,CDBOX ,,1728985994318-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,52437757,13770010001,1728987405652,19,UNILEVER SRI LANKA LTD,VASELINE,VASELINE/400/ML/PLBOT/HEALTHY BRIGHT IN 2 WEEKS RESTORES VISIBLY BRIGHT SKIN,2480,400ML ,PLBOT ,,1728987405652-unilever sri lanka ltd-vaseline#3.png,-,,,,
202410,1,52437757,13770010001,1728455701474,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA/75/GM/CDBOX/VENIVEL AYURVEDA SOAP,220,75GM ,CDBOX ,,1728987405652-unilever sri lanka ltd-vaseline#3.png,-,,,,
202410,1,8151903,21407010009,1729072660453,28,AGRO MICRO INVESTMENT LIMITED ,AGRILA,AGRILA\100\G\POUCH\CHILLI PIECES ,160,100G,POUCH,,1729072660453-agro micro investment limited -agrila#3.png,-,,,,
202410,1,8151903,21407010009,1729072552804,28,AGRO MICRO INVESTMENT LIMITED ,AGRILA,AGRILA \50G\POUCH \CURRY POWDER ,90,50G,POUCH,,1729072552804-agro micro investment limited -agrila#3.png,-,,,,
202410,1,8151903,21407010009,1729072211062,28,AGRO MICRO INVESTMENT LIMITED ,AGRILA,AGRILA\100\G\POUCH\RAW CURRY POWDER ,180,100G,POUCH ,,1729072211062-agro micro investment limited -agrila#3.png,-,,,,
202410,1,8151903,21407010009,1729072365753,28,AGRO MICRO INVESTMENT LIMITED ,AGRILA,AGRILA \100\G\POUCH \CHILLI POWDER ,160,100G,POUCH,,1729072365753-agro micro investment limited -agrila#3.png,-,,,,
202410,1,8151903,21407010009,1729072777610,28,AGRO MICRO INVESTMENT LIMITED ,AGRILA,AGRILA\50\G\POUCH \CHILLI POWDER ,80,50G,POUCH,,1729072777610-agro micro investment limited -agrila#3.png,-,,,,
202410,2,8151847,21407020005,1729050497865,2,SARA FRUIT PRODUCTS,SEA LION WOODAPPLE,SEA LION\190\ML\GBT\WOODAPPLE DRINK,150,190 ML,GBT,,1729050497865-sara fruit products-sea lion woodapple#3.png,-,,,,
202410,1,118265531,14447010001,1728290796772,28,MENAKA FOOD PRODUCTS ,MENAKA ,MENAKE/50 /GM/PLPCH/CHILLI POWDER/+ SAVE RS 10/MENAKA FOOD PRODUCTS ,70,50 GM,PLPCH ,,1729050497865-sara fruit products-sea lion woodapple#3.png,-,,,,
202410,1,38879428,51304010006,1729069583487,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN BISCUIT ASSORTMENT,MALIBAN/190/GM/CREAM CRACKER + FREE ASTRA FAT SPREAD 18 GM,200,190 GM,PLPCH,,1729069583487-maliban biscuit manufactories-maliban biscuit assortment#3.png,-,,,,
202410,1,38879428,51304010006,1728282706915,11,FRESHVILLE SWEET PVT LTD,DELZIAS,DELZIAS/01/NO/CENTER FILL STRAWBERRY FLAVOUR BUBBLE GUM ,0,NO 01,PLPCH,No Purchases & Stocks,1729069583487-maliban biscuit manufactories-maliban biscuit assortment#3.png,-,,,,
202410,1,41783873,22402010008,1728291350486,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/85 GM/PLPCH/CAROL COOKIES,100,85 GM,PLPCH ,,1729069583487-maliban biscuit manufactories-maliban biscuit assortment#3.png,-,,,,
202410,1,40054398,21401010009,1729055443691,13,UNILEVER SRI LANKA LTD,LUX,LUX SOFT GLOW/70/GM/VITAMIN C+E/ EWRPK ,125,70 GM,EWRPK ,,1729055443691-unilever sri lanka ltd-lux#3.png,-,,,,
202410,1,137167469,20304010001,1729057653450,7,MALWATTE SWEETS,LION ,LION /1200G/CD BOX/FAMILY GIFT /,2400,1200G,CD,,1729057653450-malwatte sweets-lion #3.png,-,,,,
202410,1,137167469,20304010001,1729058714618,11,USWATTE CONFECTIONERY,USWATTE ,USWATTE /1.1G/PBT/DIN FRIT JELLES,5,1.1G,PBT,,1729058714618-uswatte confectionery-uswatte #3.png,-,,,,
202410,5,10297,9050001,1729057818207,37,ASIAN CAUSEWAY PAINTS,CAUSEWAY,CAUSEWAY /20/LITER/PLCAN/6 IN 1 AQUA SAFE PREMIUM EXTERIOR WATHERPROOFING PAINT ,61100,20LITER,PLCAN,,1729057818207-asian causeway paints-causeway#3.png,-,,,,
202410,1,43573187,62401010008,1729051036365,13,UNILEVER SRI LANKA LTD,PE,PEARS BABY ALOE VERA & NEEM CHOOTY PACK BABY SOAP 70 GM (SAVE 20),125,70GM,CDBOX,,1729051036365-unilever sri lanka ltd-pe#3.png,-,,,,
202410,1,275245,11641010001,1729059475682,6,CEYLON BISCUITS LIMITED,MUNCHEE ,MUNCHEE/85/GM/PL POUCH/CAROL COOKIES ,3,85 GM ,PL POUCH,,1729059475682-ceylon biscuits limited-munchee #3.png,-,,,,
202410,1,37261501,11630010001,1729059993439,16,UNILEVER SRI LANKA LTD,SACHILIGHT,SUNLIGHT/110/GM/PL POU/REAL LEMON+3+ FTEE SUNLIGHT/110/GM/PL POU/LAVENDER,420,110GM?3+110GM,PL POU,,1729059993439-unilever sri lanka ltd-sachilight#3.png,-,,,,
202410,1,559617,18678010001,1728977893417,28,LAKSHI PRODUCTS,LAKSHI ,LAKSHI/50/GM/PLPCH/CHILLI POWDER ,80,50GM,PLPCH,,1728977893417-lakshi products-lakshi #3.png,-,,,,
202410,1,38804766,12201010002,1729042861319,9,HEMAS PHARMACEUTICALS (PVT) LTD,INFAMAMA,INFAMAMA/400/GM/TIN/A+ VANILA+ SAVE RS 500,3300,400 GM,TIN,,1729042861319-hemas pharmaceuticals -pvt- ltd-infamama#3.png,-,,,,
202410,1,38804766,12201010002,1729043363892,19,4 EVER SKIN NATURALS (PVT) LTD,4 EVER,4 EVER/50/GM/CD BOX/ESSENTIAL GLOW HIBISCUS MOISTURIZER CREAM SPF 15 FOR NORMAL TO DRY AND MATURE SKIN,430,50 GM,CD BOX,,1729043363892-4 ever skin naturals -pvt- ltd-4 ever#3.png,-,,,,
202410,1,38804766,12201010002,1729042425648,14,SMITHLINE BEECHAM (PVT)LTD ,SENSODYNE,SENSODYNE/1/NO/SENSITIVE SOFT,195,1 NO,PL PACK,,1729042425648-smithline beecham -pvt-ltd -sensodyne#3.png,-,,,,
202410,1,38804766,12201010002,1729044704461,19,4 EVER SKIN NATURALS (PVT) LTD,4 EVER,4 EVER/50/GM/CD BOX/ DAILY MOISTURIZER VENIVAL BRIGHTENING MOISTURIZER CREAM SPF 15 NORMAL TO OILY SKIN,420,50 GM,CD BOX,,1729044704461-4 ever skin naturals -pvt- ltd-4 ever#3.png,-,,,,
202410,1,38804766,12201010002,1729044991254,30,HEMAS MARKETING,GALAXY BY GOLD,GALAXY BY GOLD/50/ML/ CD BOX /SPECIAL EDITION ,990,50 ML,CD BOX,,1729044991254-hemas marketing-galaxy by gold#3.png,-,,,,
202410,1,113912652,61302010002,1728631620471,45,NESTLE LANKA,MAGGI,MAGGI/336/GM/REAL COCONUT MILK POWDER/CD BOX SAVE RS 100,850,336GM,CD BOX,New SKU,1728631620471-nestle lanka-maggi#3.png,-,,,,
202410,1,113912652,61302010002,1728630833109,6,CEYLON BISCUITS LIMITED,MUNCHEE,MUNCHEE/85/GM/CAROL COOKIES/PLCH,100,85GM,PLCH,,1728630833109-ceylon biscuits limited-munchee#3.png,-,,,,
202410,1,113912652,61302010002,1728912301762,45,NESTLE LANKA,MAGGI,MAGGI/25/GM/REAL COCONUT MILK POWDER/PLPCH,90,25GM,PLPCH,New SKU,1728912301762-nestle lanka-maggi#3.png,-,,,,
202410,1,118491383,32301010013,1728972627644,12,EXPOTEAS CEYLON (PVT) LTD,RANDALU,RANDALU/200/GM/PLPCH /PURE CEYLON 100 TEA BAGS CATERING PACK,650,200GM(100TEA BAGS),PLPCH ,,1728972627644-expoteas ceylon -pvt- ltd-randalu#3.png,-,,,,
202410,1,70028285,16766010001,1728891568643,27,UNILEVER SRI LANKA LTD,AYUSH,"AYUSH/30/GM/CDBOX/TOTAL ORAL CARE/CAVITY PROTECTION, HEALTHY GUMS & REDUCED PLAQUE/WITH CLOVE OIL & DASANAKANTHI CHOORNAM",115,30 GM,CDBOX ,,1728891568643-unilever sri lanka ltd-ayush#3.png,-,,,,
202410,1,111619649,18210010005,1728971240658,39,DSL ENTERPRISES (PVT) LTD,DOMS,DOMS/1/NO/CDBOX/BI-COLOUR PENCIL/12/SHADES,495,1NO,CDBOX,,1728971240658-dsl enterprises -pvt- ltd-doms#3.png,-,,,,
202410,1,111619649,18210010005,1728971436102,39,DSL ENTERPRISES (PVT) LTD,DOMS,DOMS/1/NO/CDBOX/MECHANICAL PENCIL/0.7MM,110,1NO,CDBOX ,,1728971436102-dsl enterprises -pvt- ltd-doms#3.png,-,,,,
202410,2,35673037,61402020007,1728989633421,5,LIVE WATER LANKA PVT LTD,KANDY,KANDY/1000/ML/NATURE FRESH/PBT,140,1000ML,PBT,,1728989633421-live water lanka pvt ltd-kandy#3.png,-,,,,
202410,1,118491341,32301010007,1728898924827,14,SMITHKLINE BEECHAM (PVT)LTD,SENSODYNE ,SENSODYNE/1NO/EWPRK/SENSITIVE SOFT ,195,1NO ,EWPRK,,1728898924827-smithkline beecham -pvt-ltd-sensodyne #3.png,-,,,,
202410,1,118491341,32301010007,1728890851592,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK /80ML/PLPCH/DAMAGE RESTORE WITH KING COCONUT OIL,KARATIN PROTEIN, VITAMIN C ACTIV-MIX SHAMPOO FREE LIFEBUOY MILD CARE WITH MILK PROTEIN 75G ",385,80ML,PLBOT ,,1728890851592-unilever sri lanka ltd-sunsilk#3.png,-,,,,
202410,1,118491341,32301010007,1728900490083,30,C.B COSMETICS,BN,BN/120ML /CDBOX/ROYAL MARRIAGE RED ,1500,120ML,CDBOX ,,1728900490083-c-b cosmetics-bn#3.png,-,,,,
202410,1,45914331,13401010002,1728974971076,20,CIC HOLDINGS (PVT) LTD,PEADIA SURE GOLD,PEDIA SURE GOLD\380\G\TIN\CLASSIC  VANILLA NUTRITIONAL SUPPLEMENT FOR CHILDREN 1-10YEARS,5560,380G,TIN,,1728974971076-cic holdings -pvt- ltd-peadia sure gold#3.png,-,,,,
202410,1,45914331,13401010002,1728971433813,25,HEMAS MANUFACTURING PVT LTD,FEMS,FEMS\10NO (1 PACK)\EWRPK \DRYTEX WINGS 3X PROTECTION ,270,10NO (1 PACK),EWRPK ,,1728971433813-hemas manufacturing pvt ltd-fems#3.png,-,,,,
202410,1,45914331,13401010002,1728971609145,25,HEMAS MANUFACTURING PVT LTD,FEMS,FEMS\10NO \(1PACK)\EWRPK \COTTON FEEL WINGS 3X PROTECTION ,270,10NO (1 PACK),EWRPK ,,1728971609145-hemas manufacturing pvt ltd-fems#3.png,-,,,,
202410,1,45914331,13401010002,1728969278522,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA \75\G\CD BOX\KOHOMBA AYURVEDA SOAP,220,75G,CD BOX,,1728969278522-sanjeewaka ayurvedic products-chandanalepa#3.png,-,,,,
202410,1,78094947,20664010001,1728966790374,35,EAGLE ENTERPRISES ,EAGLE ,EAGLE/50/GM/PLCAN/BAKING POWDER ,160,50GM,PLCAN,,1728966790374-eagle enterprises -eagle #3.png,-,,,,
202410,1,8169495,93301010002,1728965280794,28,NESTLE LANKA,MAGGI,REAL COCONUT MILK POWDER/25 GM/PLPH,90,25 GM,PLPH,,1728965280794-nestle lanka-maggi#3.png,-,,,,
202410,1,8169495,93301010002,1728967149314,26,CAVINKARE PRIVATE LIMITED,KARTHIKA,KARTHIKA SHAMPOO/40ML/CURRY LEAVES &BRINGARAJ/PLBOT ,130,40 ML,PLBOT ,,1728967149314-cavinkare private limited-karthika#3.png,-,,,,
202410,1,8169495,93301010002,1728967322089,26,CAVINKARE PRIVATE LIMITED,KARTHIKA,KARTHIKA SHAMPOO/40 ML/AMLA HENNA&ALOE VERA/PLBOT ,130,40 ML,PLBOT ,,1728967322089-cavinkare private limited-karthika#3.png,-,,,,
202410,1,8169495,93301010002,1728966917639,26,CAVINKARE PRIVATE LIMITED,KARTHIKA,KARTHIKA SHAMPOO/40 ML/SHIKAKAI&HIBISCUS/PLBOT ,130,40 ML,PLBOT ,,1728966917639-cavinkare private limited-karthika#3.png,-,,,,
202410,1,8169495,93301010002,1728969767621,26,MEDI FIT CARE ,DEVI ,DEVI SHAMPOO/100 ML/DAILY MOISTURISING/ANTI DANDRUFF /HAIR FALL PROTECTION/PLBOT ,200,100 ML,PLBOT,,1728969767621-medi fit care -devi #3.png,-,,,,
202410,1,8169495,93301010002,1728967560490,26,CAVINKARE PRIVATE LIMITED,KARTHIKA,KARTHIKA SHAMPOO/80 ML/SHIKAKAI &HIBISCUS/PLBOT ,300,80 ML,PLBOT ,,1728967560490-cavinkare private limited-karthika#3.png,-,,,,
202410,1,112788366,21087010001,1728976416271,10,RANMUTHU PRODUCTS,RANMUTHU,RANMUTHU/40/GM/PLPCH/TIKIRI SOYA/RANMUTHU PRODUCTS,70,40 GM,PLPCH ,,1728976416271-ranmuthu products-ranmuthu#3.png,-,,,,
202410,1,112788366,21087010001,1728976319177,10,RANMUTHU PRODUCTS,RANMUTHU,RANMUTHU/45/GM/PLPCH/TIKIRI SOYA/RANMUTHU PRODUCTS,0,40 GM,PLPCH ,Delete the Item,1728976319177-ranmuthu products-ranmuthu#3.png,-,,,,
202410,1,60758197,21091010002,1728969061231,28,THENNAKOON FOOD PRODUCTS,THENNAKOON,THENNAKOON/30/GM/PLPCH/PEPPER POWDER/THENNAKOON FOOD PRODUCTS,135,30 GM,PLPCH ,,1728969061231-thennakoon food products-thennakoon#3.png,-,,,,
202410,1,60758197,21091010002,1728969239337,28,THENNAKOON FOOD PRODUCTS,THENNAKOON,THENNAKOON/30/GM/PLPCH/TURMERIC POWDER/THENNAKOON FOOD PRODUCTS,155,30 GM,PLPCH ,,1728969239337-thennakoon food products-thennakoon#3.png,-,,,,
202410,1,39090065,51301010008,1728976303024,27,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH/30 GM/CDBOX/TOTAL ORAL CARE/CAVITY PROTECTION HEALTHY GUMS & REDUCES PLAQUE,115,30 GM ,CDBOX ,,1728976303024-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,1,39090065,51301010008,1728976172501,27,UNILEVER SRI LANKA LTD,AYUSH ,AYUSH/70/GM/CDBOX/TOTAL ORAL CARE/CAVITY PROTECTION HEALTHY GUMS & REDUCES PLAQUE,220,70 GM ,CDBOX ,,1728976172501-unilever sri lanka ltd-ayush #3.png,-,,,,
202410,2,89027374,18202020001,1728973011050,2,GAJANAYAKA FRUIT,PAZA ,PAZA/200/ML/MIXED FRUITS NECTAR/PLBOT ,150,200ML,PLBOT,,1728973011050-gajanayaka fruit-paza #3.png,-,,,,
202410,2,89027374,18202020001,1728972489728,2,GAJANAYAKA FRUIT,PAZA,PAZA/200/ML/MANGO NECTAR/PLBOT,150,200ML,PLBOT,,1728972489728-gajanayaka fruit-paza#3.png,-,,,,
